"","x"
"1296",8
"1297",4
"1298",9
"1299",4
"1300",7
"1301",3
"1302",7
"1303",1
"1304",2
"1305",9
"1306",5
"1307",5
"1308",4
"1309",9
"1310",9
"1311",9
"1312",6
"1313",9
"1314",2
"1315",4
"1316",5
"1317",8
"1318",7
"1319",3
"1320",9
"1321",5
"1322",4
"1323",5
"1324",5
"1325",5
"1326",5
"1327",4
"1328",7
"1329",7
"1330",5
"1331",1
"1332",9
"1333",7
"1334",4
"1335",9
"1336",4
"1337",4
"1338",7
"1339",4
"1340",6
"1341",5
"1342",7
"1343",4
"1344",5
"1345",8
"1346",7
"1347",7
"1348",3
"1349",4
"1350",6
"1351",6
"1352",7
"1353",1
"1354",5
"1355",3
"1356",9
"1357",7
"1358",5
"1359",7
"1360",7
"1361",5
"1362",4
"1363",5
"1364",7
"1365",4
"1366",7
"1367",9
"1368",6
"1369",6
"1370",9
"1371",4
"1372",3
"1373",4
"1374",5
"1375",9
"1376",7
"1377",4
"1378",4
"1379",1
"1380",9
"1381",8
"1382",7
"1383",4
"1384",7
"1385",4
"1386",7
"1387",7
"1388",3
"1389",4
"1390",7
"1391",9
"1392",5
"1393",5
"1394",6
"1395",4
"1396",1
"1397",6
"1398",5
"1399",7
"1400",7
"1401",7
"1402",7
"1403",9
"1404",2
"1405",4
"1406",7
"1407",4
"1408",4
"1409",4
"1410",5
"1411",7
"1412",4
"1413",1
"1414",9
"1415",5
"1416",9
"1417",5
"1418",9
"1419",5
"1420",7
"1421",4
"1422",6
"1423",4
"1424",9
"1425",4
"1426",9
"1427",4
"1428",4
"1429",6
"1430",9
"1431",9
"1432",4
"1433",9
"1434",9
"1435",7
"1436",5
"1437",4
"1438",9
"1439",3
"1440",7
"1441",5
"1442",4
"1443",9
"1444",9
"1445",9
"1446",5
"1447",9
"1448",7
"1449",4
"1450",7
"1451",7
"1452",7
"1453",7
"1454",2
"1455",4
"1456",5
"1457",7
"1458",3
"1459",5
"1460",3
"1461",1
"1462",5
"1463",3
"1464",4
"1465",7
"1466",1
"1467",9
"1468",9
"1469",6
"1470",7
"1471",5
"1472",5
"1473",5
"1474",5
"1475",1
"1476",7
"1477",5
"1478",1
"1479",7
"1480",5
"1481",7
"1482",7
"1483",7
"1484",7
"1485",9
"1486",6
"1487",5
"1488",9
"1489",4
"1490",5
"1491",5
"1492",7
"1493",4
"1494",7
"1495",2
"1496",1
"1497",4
"1498",6
"1499",9
"1500",9
"1501",9
"1502",9
"1503",3
"1504",1
"1505",4
"1506",9
"1507",9
"1508",4
"1509",4
"1510",7
"1511",7
"1512",7
"1513",7
"1514",5
"1515",7
"1516",3
"1517",7
"1518",7
"1519",7
"1520",5
"1521",4
"1522",5
"1523",2
"1524",7
"1525",9
"1526",7
"1527",9
"1528",9
"1529",5
"1530",3
"1531",3
"1532",4
"1533",8
"1534",7
"1535",1
"1536",7
"1537",7
"1538",9
"1539",6
"1540",1
"1541",4
"1542",7
"1543",1
"1544",9
"1545",7
"1546",9
"1547",7
"1548",9
"1549",5
"1550",9
"1551",9
"1552",5
"1553",7
"1554",8
"1555",9
"1556",5
"1557",9
"1558",1
"1559",4
"1560",7
"1561",3
"1562",9
"1563",9
"1564",7
"1565",5
"1566",4
"1567",1
"1568",9
"1569",5
"1570",7
"1571",5
"1572",7
"1573",8
"1574",9
"1575",9
"1576",4
"1577",1
"1578",9
"1579",3
"1580",5
"1581",4
"1582",3
"1583",9
"1584",7
"1585",4
"1586",7
"1587",5
"1588",4
"1589",7
"1590",5
"1591",7
"1592",9
"1593",9
"1594",9
"1595",5
"1596",1
"1597",8
"1598",6
"1599",5
"1600",4
"1601",9
"1602",7
"1603",6
"1604",4
"1605",7
"1606",9
"1607",7
"1608",9
"1609",6
"1610",9
"1611",4
"1612",5
"1613",4
"1614",7
"1615",9
"1616",5
"1617",3
"1618",7
"1619",6
"1620",9
"1621",4
"1622",4
"1623",9
"1624",5
"1625",9
"1626",5
"1627",5
"1628",4
"1629",4
"1630",7
"1631",3
"1632",7
"1633",7
"1634",1
"1635",5
"1636",7
"1637",7
"1638",9
"1639",1
"1640",6
"1641",4
"1642",5
"1643",9
"1644",4
"1645",7
"1646",6
"1647",2
"1648",5
"1649",4
"1650",9
"1651",7
"1652",5
"1653",6
"1654",8
"1655",5
"1656",3
"1657",9
"1658",8
"1659",9
"1660",6
"1661",9
"1662",6
"1663",1
"1664",1
"1665",1
"1666",9
"1667",1
"1668",5
"1669",4
"1670",1
"1671",1
"1672",7
"1673",9
"1674",4
"1675",1
"1676",5
"1677",3
"1678",9
"1679",4
"1680",8
"1681",2
"1682",4
"1683",4
"1684",3
"1685",4
"1686",7
"1687",4
"1688",4
"1689",4
"1690",8
"1691",7
"1692",9
"1693",7
"1694",7
"1695",7
"1696",6
"1697",6
"1698",3
"1699",4
"1700",6
"1701",7
"1702",7
"1703",5
"1704",9
"1705",4
"1706",4
"1707",5
"1708",9
"1709",9
"1710",4
"1711",4
"1712",4
"1713",4
"1714",9
"1715",4
"1716",4
"1717",6
"1718",5
"1719",5
"1720",9
"1721",7
"1722",7
"1723",6
"1724",3
"1725",7
"1726",9
"1727",4
"1728",4
"1729",3
"1730",8
"1731",1
"1732",9
"1733",9
"1734",5
"1735",7
"1736",5
"1737",7
"1738",6
"1739",9
"1740",4
"1741",9
"1742",4
"1743",4
"1744",4
"1745",8
"1746",9
"1747",9
"1748",6
"1749",5
"1750",7
"1751",9
"1752",2
"1753",9
"1754",4
"1755",1
"1756",9
"1757",4
"1758",4
"1759",4
"1760",4
"1761",5
"1762",7
"1763",4
"1764",1
"1765",5
"1766",5
"1767",3
"1768",5
"1769",9
"1770",6
"1771",5
"1772",9
"1773",9
"1774",4
"1775",4
"1776",6
"1777",7
"1778",9
"1779",4
"1780",5
"1781",9
"1782",9
"1783",7
"1784",9
"1785",9
"1786",9
"1787",5
"1788",5
"1789",5
"1790",9
"1791",4
"1792",4
"1793",9
"1794",3
"1795",5
"1796",4
"1797",4
"1798",9
"1799",9
"1800",4
"1801",8
"1802",5
"1803",4
"1804",4
"1805",7
"1806",4
"1807",7
"1808",4
"1809",4
